===============================================================================
G-WAN ApacheBench / Weighttp / HTTPerf wrapper       http://gwan.ch/source/ab.c
-------------------------------------------------------------------------------
Now: Mon Sep 19 23:24:34 2016
CPU: 1 x 6-Core CPU(s) Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz
RAM: 1.35/31.32 (Free/Total, in GB)
OS : Linux x86_64 v#136-Ubuntu SMP Fri Jun 10 19:19:24 UTC 2016 3.13.0-89-generic
     Ubuntu 14.04.4 LTS \n \l
abc: max open sockets: 1000000

> Server 'nginx' process topology:
---------------------------------------------
  4] pid:139013 Process RAM: 7.46 MB
  3] pid:139012 Process RAM: 7.65 MB
  2] pid:139011 Process RAM: 7.45 MB
  1] pid:139010 Process RAM: 7.64 MB
  0] pid:139009 Process RAM: 4.28 MB
---------------------------------------------
Total 'nginx' server footprint: 34.48 MB
/home/hzh/dynamorio/lib64/release/libdynamorio.so
<Application UNKNOWN (139023) DynamoRIO usage error : DYNAMORIO_EXE_PATH env var is not set.  Are you re-launching within gdb?>

weighttp -n 100000 -c [0-1000 step:10 rounds:3] -t 6 -k "http://127.0.0.1:80/index.html"

=> HTTP/1.1 200 OK
   Server: nginx/1.4.7
   Date: Mon, 19 Sep 2016 15:24:35 GMT
   Content-Type: text/html
   Content-Length: 612
   Last-Modified: Mon, 19 Sep 2016 09:00:05 GMT
   Connection: close
   ETag: "57dfa915-264"
   Accept-Ranges: bytes

 Number        Requests per second            CPU               RAM
   of     ----------------------------  ----------------  --------------
Clients      min       ave       max      user    kernel  SRV MB  SYS MB    Time
--------  --------  --------  --------  -------  -------  ------  ------  --------
      1,    49426,    67620,    78315,      93,     184,  37.39,    0.1,  23:24:40
     10,    76913,    80901,    83368,      87,     198,  37.39,    0.1,  23:24:44
     20,    92979,    99566,   109253,      96,     181,  37.39,    0.2,  23:24:47
     30,    87337,    91339,    98942,      82,     134,  37.39,    0.3,  23:24:50
     40,    88297,    91072,    95922,      87,     170,  37.39,    0.3,  23:24:54
     50,    91120,    95374,   103322,      75,     167,  37.39,    0.4,  23:24:57
     60,    75936,    93761,   108021,     122,     254,  37.39,    0.5,  23:25:00
     70,    86766,    92118,   101723,     101,     213,  37.39,    0.5,  23:25:04
     80,    90687,    92003,    93248,      82,     166,  37.39,    0.6,  23:25:07
     90,    74810,    88668,   112304,      50,      95,  37.39,    0.7,  23:25:11
    100,    89241,    90669,    91736,      80,     173,  37.39,    0.7,  23:25:14
    110,    86778,    92411,   100166,      98,     203,  37.67,    0.8,  23:25:17
    120,    99814,   100873,   101573,      81,     173,  37.88,    0.9,  23:25:20
    130,    89344,    90903,    93014,      85,     176,  38.14,    0.9,  23:25:24
    140,    88866,    92009,    97245,     101,     208,  38.36,    1.0,  23:25:27
    150,    91959,    99321,   103153,      95,     202,  38.36,    1.1,  23:25:30
    160,    90107,    93130,    96887,      92,     199,  38.36,    1.1,  23:25:34
    170,    93318,    96783,   102218,      96,     196,  38.36,    1.2,  23:25:37
    180,    77342,    93601,   105679,     114,     246,  38.36,    1.3,  23:25:41
    190,    89749,    94793,   101049,      93,     196,  38.36,    1.3,  23:25:44
    200,    78743,    93808,   113204,     119,     246,  38.36,    1.4,  23:25:47
    210,    76352,    88355,   100512,      67,     156,  38.36,    1.5,  23:25:51
    220,    95041,   101553,   112785,     101,     183,  38.40,    1.5,  23:25:54
    230,    91563,    93320,    96800,      94,     202,  38.40,    1.6,  23:25:58
    240,    91992,   100808,   106249,      78,     175,  38.45,    1.7,  23:26:01
    250,    77526,    95875,   116579,     124,     240,  38.45,    1.7,  23:26:04
    260,    95182,    99910,   102812,      97,     194,  38.45,    1.8,  23:26:07
    270,    93787,   101259,   106479,      90,     207,  38.45,    1.9,  23:26:11
    280,    78921,    90528,   101366,     119,     258,  38.45,    1.9,  23:26:14
    290,    76503,    87098,    92457,      72,     139,  38.45,    1.9,  23:26:18
    300,    79938,    97457,   117913,      71,     129,  38.46,    1.9,  23:26:21
    310,    92770,   104093,   115324,      68,     141,  38.45,    1.9,  23:26:24
    320,    92533,    99371,   103435,     100,     205,  38.45,    1.9,  23:26:28
    330,    93957,    99175,   109202,      88,     209,  38.45,    1.9,  23:26:31
    340,    93763,   102262,   107088,      88,     212,  38.45,    1.8,  23:26:34
    350,    94603,   103578,   108139,      65,     135,  38.45,    1.9,  23:26:37
    360,    94017,    99567,   106013,      94,     210,  38.45,    1.8,  23:26:41
    370,    90029,    94180,    97782,      80,     172,  38.45,    1.8,  23:26:44
    380,    77906,    96071,   116242,      63,     126,  38.46,    1.8,  23:26:48
    390,    91355,    93740,    95091,      89,     172,  38.46,    1.8,  23:26:51
    400,    96587,   100674,   108484,     100,     186,  38.46,    1.8,  23:26:54
    410,    92082,   101246,   109653,      67,     173,  38.46,    1.7,  23:26:58
    420,    86303,    96223,   107586,      92,     159,  38.46,    1.8,  23:27:01
    430,    77540,    89412,    96831,      65,     142,  38.46,    1.7,  23:27:05
    440,    92424,    96982,    99995,      75,     161,  38.51,    1.8,  23:27:08
    450,   100789,   104257,   108761,      86,     182,  38.54,    1.7,  23:27:11
    460,    93945,    98308,   106116,      94,     212,  38.49,    1.7,  23:27:15
    470,    78946,    93092,   105150,     102,     237,  38.49,    1.7,  23:27:18
    480,    93501,    97134,   101413,      70,     155,  38.49,    1.7,  23:27:22
    490,    97454,   102746,   110942,      89,     190,  38.49,    1.6,  23:27:25
