===============================================================================
G-WAN ApacheBench / Weighttp / HTTPerf wrapper       http://gwan.ch/source/ab.c
-------------------------------------------------------------------------------
Now: Mon Sep 19 22:23:10 2016
CPU: 1 x 6-Core CPU(s) Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz
RAM: 13.23/31.32 (Free/Total, in GB)
OS : Linux x86_64 v#136-Ubuntu SMP Fri Jun 10 19:19:24 UTC 2016 3.13.0-89-generic
     Ubuntu 14.04.4 LTS \n \l
abc: max open sockets: 1000000

> Server 'nginx' process topology:
---------------------------------------------
 16] pid:114188 Process RAM: 3.98 MB
 15] pid:114187 Process RAM: 3.98 MB
 14] pid:114186 Process RAM: 3.98 MB
 13] pid:114185 Process RAM: 3.98 MB
 12] pid:114184 Process RAM: 3.98 MB
 11] pid:114183 Process RAM: 3.98 MB
 10] pid:114182 Process RAM: 3.98 MB
  9] pid:114181 Process RAM: 3.98 MB
  8] pid:114180 Process RAM: 3.98 MB
  7] pid:114179 Process RAM: 3.98 MB
  6] pid:114178 Process RAM: 3.98 MB
  5] pid:114177 Process RAM: 3.98 MB
  4] pid:114176 Process RAM: 3.98 MB
  3] pid:114175 Process RAM: 3.98 MB
  2] pid:114174 Process RAM: 3.98 MB
  1] pid:114173 Process RAM: 3.98 MB
  0] pid:114172 Process RAM: 0.79 MB
---------------------------------------------
Total 'nginx' server footprint: 64.42 MB
/home/hzh/nginx/out/sbin/nginx
nginx version: nginx/1.4.7

weighttp -n 100000 -c [0-1000 step:10 rounds:3] -t 6 -k "http://127.0.0.1:80/index.html"

=> HTTP/1.1 200 OK
   Server: nginx/1.4.7
   Date: Mon, 19 Sep 2016 14:23:11 GMT
   Content-Type: text/html
   Content-Length: 612
   Last-Modified: Mon, 19 Sep 2016 09:00:05 GMT
   Connection: close
   ETag: "57dfa915-264"
   Accept-Ranges: bytes

 Number        Requests per second            CPU               RAM
   of     ----------------------------  ----------------  --------------
Clients      min       ave       max      user    kernel  SRV MB  SYS MB    Time
--------  --------  --------  --------  -------  -------  ------  ------  --------
      1,    81884,    90268,    94995,      69,     190,  68.32,    0.1,  22:23:15
     10,    94382,    98080,   103497,      63,     191,  68.32,    0.2,  22:23:18
     20,   136583,   147307,   157081,      83,     217,  68.32,    0.3,  22:23:20
     30,   152006,   153921,   155848,      93,     254,  68.32,    0.4,  22:23:22
     40,   134783,   142327,   156210,     102,     274,  68.32,    0.4,  22:23:25
     50,   140837,   148896,   159416,      87,     275,  68.32,    0.5,  22:23:27
     60,   130377,   144307,   160085,      96,     270,  68.32,    0.6,  22:23:29
     70,   138040,   142852,   145569,      82,     222,  68.32,    0.7,  22:23:31
     80,   138043,   144470,   150255,     101,     262,  68.32,    0.8,  22:23:34
     90,   133684,   144385,   153683,      76,     201,  68.32,    0.8,  22:23:36
    100,   132287,   151529,   167592,      98,     232,  68.32,    0.9,  22:23:38
    110,   130677,   145710,   175004,      66,     210,  68.57,    1.0,  22:23:40
    120,   135019,   164044,   184374,      72,     223,  68.85,    1.1,  22:23:42
    130,   134658,   143704,   151491,      83,     219,  69.09,    1.2,  22:23:45
    140,   148666,   152020,   157710,      68,     211,  69.09,    1.3,  22:23:47
    150,   140892,   152905,   167673,      77,     231,  69.09,    1.3,  22:23:49
    160,   147853,   154969,   159214,      93,     257,  69.09,    1.4,  22:23:52
    170,   146840,   152402,   155884,      81,     233,  69.09,    1.5,  22:23:54
    180,   142264,   151747,   157744,      75,     237,  69.13,    1.6,  22:23:56
    190,   151015,   158256,   165246,      91,     236,  69.37,    1.7,  22:23:58
    200,   147443,   153120,   156942,      71,     193,  69.37,    1.7,  22:24:01
    210,   145030,   162412,   179937,      72,     229,  69.37,    1.8,  22:24:03
    220,   144823,   159887,   184064,      90,     232,  69.37,    1.9,  22:24:05
    230,   146263,   164595,   178677,      78,     257,  69.37,    2.0,  22:24:07
    240,   156455,   159869,   165883,      80,     228,  69.61,    2.1,  22:24:10
    250,   152303,   157864,   168854,      80,     238,  69.61,    2.1,  22:24:12
    260,   136633,   156165,   167677,      95,     260,  69.61,    2.2,  22:24:14
    270,   114624,   126795,   140093,      93,     263,  70.10,    2.3,  22:24:17
    280,   147208,   154355,   159900,      86,     254,  70.10,    2.4,  22:24:20
    290,   156359,   170151,   179059,      92,     225,  70.10,    2.5,  22:24:22
    300,   155904,   166137,   179940,      82,     227,  70.38,    2.5,  22:24:24
    310,   131196,   148152,   165850,     103,     269,  70.38,    2.6,  22:24:27
    320,   128494,   139566,   148769,      83,     263,  70.38,    2.7,  22:24:29
    330,   154643,   166863,   189390,      84,     239,  70.65,    2.8,  22:24:32
    340,   134960,   157882,   189378,     101,     236,  70.65,    2.9,  22:24:34
    350,   132631,   143570,   162946,      92,     244,  70.69,    3.0,  22:24:37
    360,   136832,   159346,   188432,      81,     229,  70.71,    3.0,  22:24:39
    370,    99688,   140487,   167992,      89,     240,  70.69,    3.1,  22:24:42
    380,   134048,   138204,   144266,      83,     226,  70.70,    3.2,  22:24:45
    390,    94234,   124724,   141876,      97,     264,  70.69,    3.3,  22:24:48
    400,   127864,   132318,   135491,     102,     289,  70.69,    3.4,  22:24:51
    410,   130795,   138239,   143103,      91,     261,  70.69,    3.5,  22:24:54
    420,   132170,   134977,   139440,     102,     261,  70.69,    3.5,  22:24:56
    430,    99649,   133268,   166680,      77,     208,  70.69,    3.6,  22:24:59
    440,   136267,   140510,   146306,      95,     294,  70.69,    3.7,  22:25:02
    450,   139325,   141502,   143950,     113,     269,  70.69,    3.8,  22:25:05
    460,    99675,   139469,   182038,      85,     227,  70.97,    3.9,  22:25:08
    470,   144861,   146356,   147488,      91,     251,  71.25,    4.0,  22:25:11
    480,   144223,   149146,   151654,      81,     238,  71.50,    4.1,  22:25:14
    490,   135218,   142109,   147525,     102,     251,  71.76,    4.2,  22:25:16
    500,   143113,   147023,   150430,      91,     289,  71.76,    4.2,  22:25:19
    510,   139849,   143960,   148112,     113,     282,  72.03,    4.3,  22:25:22
    520,   141441,   145899,   150101,      97,     227,  72.13,    4.4,  22:25:25
    530,    99269,   130054,   146178,      96,     286,  72.03,    4.5,  22:25:28
    540,   123259,   138751,   150317,      92,     241,  72.05,    4.6,  22:25:31
    550,   150379,   152734,   154038,     100,     262,  72.32,    4.7,  22:25:34
    560,    81078,   130204,   162988,     100,     287,  72.32,    4.7,  22:25:37
    570,    82919,   104997,   146422,      86,     272,  72.37,    4.8,  22:25:41
    580,    83080,   133125,   164088,      87,     259,  72.41,    4.9,  22:25:44
    590,   146535,   151581,   158742,     114,     281,  72.42,    5.0,  22:25:47
    600,    75404,   118094,   180369,      90,     239,  72.68,    5.1,  22:25:51
    610,    82849,   135287,   175723,      85,     243,  72.68,    5.2,  22:25:55
    620,    82918,   108695,   153556,     103,     277,  72.68,    5.3,  22:25:58
    630,    88475,   133015,   160568,     101,     298,  72.68,    5.4,  22:26:02
    640,    86099,    87292,    88377,      97,     304,  72.68,    5.4,  22:26:06
    650,    90679,   114300,   156264,      97,     280,  72.69,    5.5,  22:26:10
    660,    81195,    88992,    93888,     109,     292,  72.69,    5.7,  22:26:15
    670,    83421,   107226,   148303,     100,     291,  72.69,    5.7,  22:26:19
    680,    87616,   114644,   163588,     107,     303,  72.69,    5.8,  22:26:22
    690,    91368,   112184,   148534,     110,     291,  72.69,    5.9,  22:26:26
    700,    86574,   113192,   156116,      94,     271,  72.70,    6.0,  22:26:30
    710,    89319,   114178,   157645,      99,     302,  72.70,    6.1,  22:26:34
    720,    86094,    91145,    97303,     114,     293,  72.70,    6.2,  22:26:39
    730,    33108,    73402,    96692,      94,     238,  72.70,    6.3,  22:26:45
    740,    33084,    49330,    81730,      77,     236,  72.71,    6.4,  22:26:53
    750,    84407,    91571,    97664,     104,     294,  72.71,    6.5,  22:26:58
    760,    33110,    51053,    86907,      91,     266,  72.71,    6.6,  22:27:06
    770,    33128,    70974,    98007,      98,     251,  72.73,    6.7,  22:27:13
    780,    33106,    50424,    85011,      95,     259,  72.71,    6.8,  22:27:21
    790,    73814,    82904,    93078,      91,     258,  72.76,    6.8,  22:27:26
    800,    81795,    90743,    97857,      91,     236,  72.76,    6.9,  22:27:30
    810,    74338,    79201,    81736,      92,     274,  72.79,    7.0,  22:27:35
    820,    33080,    62124,    81746,      86,     231,  72.77,    7.1,  22:27:42
    830,    75343,    84955,    97429,      64,     195,  72.77,    7.2,  22:27:47
    840,    81859,    82848,    84781,      73,     204,  72.77,    7.3,  22:27:52
    850,    33055,    70032,    95074,      75,     234,  72.78,    7.4,  22:27:59
    860,    76822,    79778,    81502,      77,     198,  72.79,    7.5,  22:28:04
    870,    33034,    45512,    70450,     117,     249,  72.87,    7.6,  22:28:13
    880,    33011,    49379,    82034,      90,     266,  72.84,    7.7,  22:28:21
    890,    33112,    70722,    97343,      71,     227,  72.93,    7.8,  22:28:28
