===============================================================================
G-WAN ApacheBench / Weighttp / HTTPerf wrapper       http://gwan.ch/source/ab.c
-------------------------------------------------------------------------------
Now: Mon Sep 19 22:13:34 2016
CPU: 1 x 6-Core CPU(s) Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz
RAM: 16.04/31.32 (Free/Total, in GB)
OS : Linux x86_64 v#136-Ubuntu SMP Fri Jun 10 19:19:24 UTC 2016 3.13.0-89-generic
     Ubuntu 14.04.4 LTS \n \l
abc: max open sockets: 1000000

> Server 'nginx' process topology:
---------------------------------------------
 12] pid:109959 Process RAM: 4.57 MB
 11] pid:109958 Process RAM: 4.57 MB
 10] pid:109957 Process RAM: 4.57 MB
  9] pid:109956 Process RAM: 4.57 MB
  8] pid:109955 Process RAM: 4.57 MB
  7] pid:109954 Process RAM: 4.57 MB
  6] pid:109953 Process RAM: 4.57 MB
  5] pid:109952 Process RAM: 4.57 MB
  4] pid:109951 Process RAM: 4.57 MB
  3] pid:109950 Process RAM: 4.57 MB
  2] pid:109949 Process RAM: 4.57 MB
  1] pid:109948 Process RAM: 4.57 MB
  0] pid:109947 Process RAM: 0.80 MB
---------------------------------------------
Total 'nginx' server footprint: 55.59 MB
/home/hzh/nginx/out/sbin/nginx
nginx version: nginx/1.4.7

weighttp -n 100000 -c [0-1000 step:10 rounds:3] -t 6 -k "http://127.0.0.1:80/index.html"

=> HTTP/1.1 200 OK
   Server: nginx/1.4.7
   Date: Mon, 19 Sep 2016 14:13:35 GMT
   Content-Type: text/html
   Content-Length: 612
   Last-Modified: Mon, 19 Sep 2016 09:00:05 GMT
   Connection: close
   ETag: "57dfa915-264"
   Accept-Ranges: bytes

 Number        Requests per second            CPU               RAM
   of     ----------------------------  ----------------  --------------
Clients      min       ave       max      user    kernel  SRV MB  SYS MB    Time
--------  --------  --------  --------  -------  -------  ------  ------  --------
      1,    86240,    89566,    92364,      82,     198,  55.59,    0.1,  22:13:38
     10,    87994,    96559,   105809,      75,     218,  55.59,    0.2,  22:13:41
     20,   133003,   139725,   150586,      91,     223,  55.59,    0.2,  22:13:44
     30,   131151,   142255,   156938,      82,     223,  55.59,    0.3,  22:13:46
     40,   131599,   137247,   142106,      93,     226,  55.59,    0.4,  22:13:48
     50,   132719,   141924,   156567,      88,     233,  55.59,    0.5,  22:13:50
     60,   134108,   136813,   138865,      84,     213,  55.59,    0.6,  22:13:53
     70,   117350,   133262,   143160,      82,     228,  55.59,    0.6,  22:13:55
     80,   123906,   150872,   168145,      71,     216,  55.59,    0.7,  22:13:57
     90,   114429,   139770,   174747,      86,     239,  55.59,    0.8,  22:14:00
    100,   130354,   142123,   161568,      82,     246,  55.59,    0.9,  22:14:02
    110,   133711,   140994,   155289,      66,     211,  55.59,    0.9,  22:14:04
    120,   121354,   149716,   171876,      84,     189,  55.59,    1.0,  22:14:07
    130,    94065,   109148,   119430,      97,     272,  55.59,    1.1,  22:14:10
    140,   131355,   150791,   163640,      78,     214,  55.59,    1.2,  22:14:12
    150,   136830,   143308,   147378,      93,     224,  55.59,    1.2,  22:14:14
    160,   127405,   138260,   155252,      71,     189,  55.59,    1.3,  22:14:17
    170,   128629,   144986,   156224,      96,     217,  55.59,    1.4,  22:14:19
    180,   131596,   147360,   155891,      73,     214,  55.59,    1.5,  22:14:21
    190,   134081,   137997,   141390,      73,     226,  55.59,    1.5,  22:14:24
    200,   150300,   151582,   152364,      80,     250,  55.59,    1.6,  22:14:26
    210,   143694,   147473,   149551,      87,     227,  55.59,    1.7,  22:14:28
    220,   125250,   136646,   155555,      96,     239,  55.59,    1.8,  22:14:31
    230,   137611,   147343,   162795,      83,     250,  55.59,    1.8,  22:14:33
    240,   135781,   148261,   160720,      79,     224,  55.59,    1.9,  22:14:36
    250,   135034,   145892,   151741,      82,     228,  55.59,    2.0,  22:14:38
    260,   118589,   129081,   142655,      80,     224,  55.59,    2.1,  22:14:41
    270,   140204,   152634,   161440,      80,     240,  55.59,    2.2,  22:14:43
    280,   121273,   148488,   186609,      88,     229,  55.59,    2.2,  22:14:45
    290,   128214,   132947,   139599,      94,     237,  55.59,    2.3,  22:14:48
    300,   144548,   150022,   154217,      88,     218,  55.59,    2.4,  22:14:50
    310,    99708,   135752,   177427,      87,     247,  55.59,    2.5,  22:14:53
    320,   129887,   135235,   140835,      91,     233,  55.59,    2.5,  22:14:56
    330,   156506,   163362,   172610,      80,     225,  55.59,    2.6,  22:14:58
    340,   152716,   159689,   170279,      82,     240,  55.59,    2.7,  22:15:00
    350,   157610,   163001,   167174,      78,     239,  55.59,    2.8,  22:15:03
    360,   153294,   155413,   156529,      88,     242,  55.59,    2.8,  22:15:05
    370,   152448,   159751,   168015,      82,     212,  55.59,    2.9,  22:15:07
    380,   101670,   146913,   187641,      66,     183,  55.59,    3.0,  22:15:10
    390,   135557,   146145,   160160,      75,     232,  55.59,    3.1,  22:15:13
    400,   131410,   137670,   142105,      93,     250,  55.59,    3.2,  22:15:15
    410,   133485,   147437,   164303,      78,     234,  55.61,    3.2,  22:15:18
    420,   130747,   150681,   176023,      91,     236,  55.64,    3.3,  22:15:20
    430,   130909,   132483,   135534,      89,     227,  55.62,    3.4,  22:15:23
    440,   126662,   132595,   136143,      67,     187,  55.64,    3.5,  22:15:26
    450,   127501,   131678,   137741,      86,     228,  55.64,    3.5,  22:15:29
    460,   126122,   130788,   133321,      93,     177,  55.75,    3.6,  22:15:32
    470,   134993,   135268,   135441,      92,     241,  55.68,    3.7,  22:15:35
    480,   135744,   137822,   141678,      83,     221,  55.73,    3.8,  22:15:37
    490,    99669,   135713,   177413,      86,     223,  55.66,    3.8,  22:15:40
    500,   127665,   136992,   143926,      92,     241,  55.66,    3.9,  22:15:43
    510,    99754,   133710,   158352,      79,     228,  55.67,    4.0,  22:15:46
    520,   132655,   137737,   142755,      76,     208,  55.69,    4.1,  22:15:49
    530,   130964,   135785,   142106,      79,     256,  55.69,    4.2,  22:15:52
    540,    77357,    97206,   131343,      78,     258,  55.69,    4.3,  22:15:55
    550,    99300,   146165,   183907,      75,     203,  55.71,    4.3,  22:15:58
    560,    77351,   128999,   155656,      92,     245,  55.69,    4.4,  22:16:02
    570,    79592,   114597,   139618,      95,     249,  55.69,    4.5,  22:16:05
    580,    85783,   129458,   164261,      95,     247,  55.69,    4.6,  22:16:08
    590,    77218,   102996,   148413,      86,     249,  55.77,    4.7,  22:16:12
    600,    82136,   125794,   152078,      88,     230,  55.70,    4.7,  22:16:15
    610,    81773,   102565,   137978,      90,     242,  55.73,    4.8,  22:16:19
    620,    82098,   129821,   162793,      93,     259,  55.79,    4.9,  22:16:23
    630,    80957,   102781,   136069,      96,     270,  55.72,    5.0,  22:16:26
    640,    82892,    83045,    83232,      79,     223,  55.72,    5.1,  22:16:31
    650,    83148,   109831,   161718,     108,     244,  55.75,    5.1,  22:16:35
    660,    81007,   135100,   164656,     101,     257,  55.74,    5.2,  22:16:38
    670,    80273,   106217,   155028,      88,     219,  55.74,    5.3,  22:16:42
    680,    82394,    86543,    92398,      96,     255,  55.73,    5.4,  22:16:46
    690,    80365,    89406,    98749,      92,     265,  55.77,    5.4,  22:16:50
    700,    77542,   111496,   174876,      92,     243,  55.73,    5.5,  22:16:54
    710,    75475,    87761,    97190,      80,     242,  55.75,    5.6,  22:16:59
    720,    80651,   108225,   154678,      95,     259,  55.75,    5.7,  22:17:02
    730,    81177,    90595,    96894,      99,     269,  55.75,    5.8,  22:17:07
    740,    76188,    87221,    97828,      77,     263,  55.77,    5.9,  22:17:11
    750,    33087,    68486,    91705,      83,     237,  55.79,    5.9,  22:17:17
    760,    87504,    92773,    97561,      88,     267,  55.77,    6.0,  22:17:22
