===============================================================================
G-WAN ApacheBench / Weighttp / HTTPerf wrapper       http://gwan.ch/source/ab.c
-------------------------------------------------------------------------------
Now: Mon Sep 19 22:47:27 2016
CPU: 1 x 6-Core CPU(s) Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz
RAM: 4.81/31.32 (Free/Total, in GB)
OS : Linux x86_64 v#136-Ubuntu SMP Fri Jun 10 19:19:24 UTC 2016 3.13.0-89-generic
     Ubuntu 14.04.4 LTS \n \l
abc: max open sockets: 1000000

> Server 'nginx' process topology:
---------------------------------------------
  8] pid:124667 Process RAM: 3.98 MB
  7] pid:124666 Process RAM: 3.98 MB
  6] pid:124665 Process RAM: 3.98 MB
  5] pid:124664 Process RAM: 3.98 MB
  4] pid:124663 Process RAM: 3.96 MB
  3] pid:124662 Process RAM: 3.96 MB
  2] pid:124661 Process RAM: 3.98 MB
  1] pid:124660 Process RAM: 3.98 MB
  0] pid:124659 Process RAM: 0.80 MB
---------------------------------------------
Total 'nginx' server footprint: 32.59 MB
/home/hzh/nginx/out/sbin/nginx
nginx version: nginx/1.4.7

weighttp -n 100000 -c [0-1000 step:10 rounds:3] -t 6 -k "http://127.0.0.1:80/index.html"

=> HTTP/1.1 200 OK
   Server: nginx/1.4.7
   Date: Mon, 19 Sep 2016 14:47:28 GMT
   Content-Type: text/html
   Content-Length: 612
   Last-Modified: Mon, 19 Sep 2016 09:00:05 GMT
   Connection: close
   ETag: "57dfa915-264"
   Accept-Ranges: bytes

 Number        Requests per second            CPU               RAM
   of     ----------------------------  ----------------  --------------
Clients      min       ave       max      user    kernel  SRV MB  SYS MB    Time
--------  --------  --------  --------  -------  -------  ------  ------  --------
      1,    77566,    83542,    88070,      76,     225,  34.53,    0.1,  22:47:31
     10,    82789,    91612,   102985,      69,     216,  34.53,    0.1,  22:47:35
     20,   136946,   141353,   148979,      74,     201,  34.53,    0.2,  22:47:37
     30,   124589,   126747,   128333,      81,     208,  34.53,    0.3,  22:47:39
     40,   124537,   129311,   134615,      77,     213,  34.53,    0.4,  22:47:42
     50,   127355,   129609,   132617,      88,     243,  34.53,    0.4,  22:47:44
     60,    91225,   103558,   117088,      76,     194,  34.53,    0.5,  22:47:47
     70,   122414,   131092,   141510,      56,     175,  34.53,    0.6,  22:47:50
     80,   126538,   131208,   134446,      65,     162,  34.77,    0.7,  22:47:52
     90,   132651,   135899,   140442,      62,     155,  34.77,    0.7,  22:47:54
    100,   122752,   132111,   138622,      76,     199,  35.01,    0.8,  22:47:57
    110,   117258,   124193,   131569,      60,     209,  35.01,    0.9,  22:47:59
    120,   118562,   131700,   145948,      59,     170,  35.29,    0.9,  22:48:02
    130,   117097,   128635,   143642,      83,     224,  35.29,    1.0,  22:48:04
    140,   121371,   127431,   134207,      64,     192,  35.29,    1.1,  22:48:07
    150,   130704,   136760,   140063,      61,     162,  35.57,    1.2,  22:48:09
    160,   126281,   130400,   137998,      61,     196,  35.57,    1.2,  22:48:12
    170,   134052,   137119,   139934,      75,     196,  35.57,    1.3,  22:48:14
    180,   126736,   129025,   131262,      74,     192,  35.57,    1.4,  22:48:17
    190,   130396,   142255,   150710,      66,     201,  35.57,    1.4,  22:48:19
    200,   119912,   127725,   137103,      72,     186,  35.84,    1.5,  22:48:22
    210,   129699,   139934,   146960,      70,     206,  35.92,    1.6,  22:48:24
