    420,   101006,   119908,   129723,   23:05:31
    430,   100506,   107660,   114112,   23:05:34
    440,   108021,   113398,   121169,   23:05:37
    450,   102368,   112111,   121379,   23:05:39
    460,   110116,   111644,   114360,   23:05:42
    470,   102816,   116710,   127049,   23:05:45
    480,   103277,   113591,   130176,   23:05:47
    490,   103522,   115393,   130491,   23:05:50
    500,    96453,   107418,   123040,   23:05:53
    510,   105950,   110281,   116859,   23:05:55
    520,   104486,   111076,   116098,   23:05:58
    530,    77188,   102048,   117754,   23:06:01
    540,    89313,   110793,   144040,   23:06:04
    550,    67126,   106350,   134363,   23:06:07
    560,    67127,    85426,   120682,   23:06:11
    570,    67932,   126790,   169421,   23:06:14
    580,    66618,    67711,    68695,   23:06:18
    590,    66778,    95106,   148347,   23:06:22
    600,    75493,   108933,   142766,   23:06:25
    610,    75220,   111639,   168597,   23:06:28
    620,    67587,   102259,   140143,   23:06:31
    630,    70090,   102556,   166712,   23:06:34
    640,    70020,    83476,    94430,   23:06:38
    650,    69207,    76226,    84358,   23:06:42
    660,    71532,   101589,   144214,   23:06:45
    670,    66965,    68952,    70347,   23:06:49
    680,    70222,    71002,    72429,   23:06:54
    690,    68748,    80734,    92858,   23:06:58
    700,    82282,    88511,    95641,   23:07:01
    710,    67107,    72219,    78857,   23:07:05
    720,    66405,    73355,    86811,   23:07:09
    730,    67009,    73873,    86626,   23:07:13
    740,    64668,    78124,    98271,   23:07:17
    750,    80549,    85619,    88955,   23:07:21
    760,    67910,    75482,    85373,   23:07:25
    770,    32977,    57346,    75104,   23:07:31
    780,    33095,    72345,    98380,   23:07:36
    790,    69089,    79806,    87344,   23:07:40
    800,    33145,    60213,    90418,   23:07:46
    810,    33091,    63209,    86190,   23:07:51
    820,    33076,    71124,    98416,   23:07:57
    830,    67462,    81639,    95584,   23:08:00
    840,    33104,    69375,    97327,   23:08:06
    850,    60703,    72092,    90589,   23:08:10
    860,    33109,    66074,    94384,   23:08:16
    870,    33078,    49723,    82967,   23:08:23
    880,    32948,    42005,    60072,   23:08:31
    890,    32878,    48823,    80562,   23:08:38
    900,    33029,    69911,    97317,   23:08:43
    910,    33018,    54902,    70243,   23:08:49
    920,    32936,    33012,    33097,   23:08:58
    930,    32963,    67237,    86974,   23:09:04
    940,    70981,    83096,    96288,   23:09:08
    950,    31011,    50767,    68302,   23:09:14
    960,    30962,    32318,    33076,   23:09:23
    970,    14227,    36637,    62714,   23:09:35
    980,    33004,    67779,    88499,   23:09:40
    990,    32590,    49256,    82231,   23:09:48
   1000,    14213,    26756,    33076,   23:10:01
-------------------------------------------------------------------------------
min:7914343   avg:9379239   max:10930266 Time:390 second(s) [00:06:30]
-------------------------------------------------------------------------------
 
