===============================================================================
G-WAN ApacheBench / Weighttp / HTTPerf wrapper       http://gwan.ch/source/ab.c
-------------------------------------------------------------------------------
Now: Tue Sep 20 00:42:14 2016
CPU: 1 x 6-Core CPU(s) Intel(R) Xeon(R) CPU E5-2643 v3 @ 3.40GHz
RAM: 1.71/31.32 (Free/Total, in GB)
OS : Linux x86_64 v#136-Ubuntu SMP Fri Jun 10 19:19:24 UTC 2016 3.13.0-89-generic
     Ubuntu 14.04.4 LTS \n \l
abc: max open sockets: 1000000

> Server 'nginx' process topology:
---------------------------------------------
  6] pid:12969 Process RAM: 7.62 MB
  5] pid:12968 Process RAM: 7.63 MB
  4] pid:12967 Process RAM: 7.63 MB
  3] pid:12966 Process RAM: 7.63 MB
  2] pid:12965 Process RAM: 7.45 MB
  1] pid:12964 Process RAM: 7.63 MB
  0] pid:12963 Process RAM: 4.29 MB
---------------------------------------------
Total 'nginx' server footprint: 49.89 MB
/home/hzh/dynamorio/lib64/release/libdynamorio.so
<Application UNKNOWN (12979) DynamoRIO usage error : DYNAMORIO_EXE_PATH env var is not set.  Are you re-launching within gdb?>

weighttp -n 100000 -c [0-1000 step:10 rounds:3] -t 6 -k "http://127.0.0.1:80/index.html"

=> HTTP/1.1 200 OK
   Server: nginx/1.4.7
   Date: Mon, 19 Sep 2016 16:42:15 GMT
   Content-Type: text/html
   Content-Length: 612
   Last-Modified: Mon, 19 Sep 2016 09:00:05 GMT
   Connection: close
   ETag: "57dfa915-264"
   Accept-Ranges: bytes

 Number        Requests per second            CPU               RAM
   of     ----------------------------  ----------------  --------------
Clients      min       ave       max      user    kernel  SRV MB  SYS MB    Time
--------  --------  --------  --------  -------  -------  ------  ------  --------
      1,    59872,    69936,    75860,      80,     179,  53.91,    0.1,  00:42:20
     10,    87227,    93159,   102959,      78,     177,  53.91,    0.1,  00:42:23
     20,   104244,   115320,   131099,     100,     197,  53.91,    0.2,  00:42:26
     30,   114017,   116067,   118174,      97,     171,  53.91,    0.3,  00:42:28
     40,    88900,   107654,   123457,     108,     256,  53.91,    0.3,  00:42:31
     50,    97290,   105503,   113470,      70,     163,  53.91,    0.4,  00:42:34
     60,   107697,   113474,   124487,      93,     197,  53.91,    0.5,  00:42:37
     70,    89479,   101959,   108830,      58,     126,  53.91,    0.5,  00:42:40
     80,    90353,   103324,   114064,      64,     133,  53.92,    0.6,  00:42:43
     90,    95126,   110235,   122494,      76,     157,  53.92,    0.7,  00:42:46
    100,   100044,   103793,   107676,      80,     173,  53.92,    0.8,  00:42:49
    110,    91688,    99221,   112673,      92,     187,  53.93,    0.8,  00:42:52
    120,   103959,   109270,   113403,      80,     154,  54.16,    0.9,  00:42:55
    130,   101026,   103499,   105140,      82,     173,  54.16,    1.0,  00:42:58
    140,   108604,   110958,   114412,      91,     185,  54.16,    1.0,  00:43:01
    150,   107870,   109940,   112680,     107,     208,  54.59,    1.1,  00:43:04
    160,   100887,   106036,   115809,      72,     158,  54.59,    1.2,  00:43:07
    170,    85861,    99896,   111147,      83,     135,  54.59,    1.2,  00:43:10
    180,   101276,   106532,   115376,     101,     210,  54.59,    1.3,  00:43:13
    190,    93208,    97295,    99771,      71,     165,  54.82,    1.4,  00:43:17
    200,    97071,   107930,   114117,     111,     226,  54.82,    1.5,  00:43:20
    210,    91613,   101287,   109558,     116,     271,  54.82,    1.5,  00:43:23
    220,   108708,   111582,   113522,      84,     195,  54.82,    1.6,  00:43:26
    230,    99740,   104877,   112084,      78,     152,  54.82,    1.7,  00:43:29
    240,    89992,    97866,   105295,      84,     169,  54.82,    1.7,  00:43:32
    250,   100072,   109226,   117704,      79,     148,  54.82,    1.8,  00:43:35
    260,    99862,   105732,   115445,     100,     228,  54.82,    1.9,  00:43:38
    270,   103583,   107343,   113752,     109,     190,  54.82,    2.0,  00:43:41
    280,   106272,   110696,   113526,      81,     157,  55.05,    2.0,  00:43:44
    290,    98397,   105576,   111678,      76,     163,  55.05,    2.1,  00:43:47
    300,    99224,   108376,   116489,      72,     168,  55.05,    2.2,  00:43:51
    310,   108163,   113591,   117414,      83,     154,  55.05,    2.2,  00:43:53
    320,    99760,   104956,   108445,     122,     220,  55.08,    2.3,  00:43:57
    330,    91772,   108833,   118606,      96,     241,  55.13,    2.4,  00:44:00
    340,   107957,   111889,   117736,      94,     168,  55.16,    2.4,  00:44:03
    350,   108503,   109355,   110898,      78,     170,  55.41,    2.4,  00:44:06
    360,    99597,   105216,   108597,      86,     164,  55.45,    2.4,  00:44:09
    370,   103889,   107798,   110805,      77,     166,  55.45,    2.4,  00:44:12
    380,    95435,   107109,   117821,     123,     242,  55.45,    2.3,  00:44:15
    390,    98490,   112471,   119870,      89,     179,  55.51,    2.3,  00:44:18
    400,    87200,   112609,   131271,     131,     251,  55.53,    2.3,  00:44:21
    410,   104584,   107719,   112166,      78,     169,  55.53,    2.3,  00:44:25
    420,   110978,   115023,   117892,      86,     192,  55.55,    2.3,  00:44:28
    430,   100185,   110440,   121676,      68,     129,  55.55,    2.3,  00:44:31
    440,   110836,   114521,   119997,      82,     180,  55.55,    2.2,  00:44:34
    450,   100437,   106850,   117797,      81,     174,  55.55,    2.2,  00:44:37
    460,    99962,   109729,   114970,     101,     210,  55.55,    2.3,  00:44:40
    470,    99500,   110366,   118058,      89,     185,  55.59,    2.2,  00:44:43
    480,   110656,   117383,   123321,      86,     180,  55.56,    2.2,  00:44:46
    490,   107977,   115462,   119418,      97,     200,  55.57,    2.2,  00:44:49
    500,    99526,   115117,   124982,      73,     168,  55.57,    2.2,  00:44:52
    510,    84145,   112425,   133014,     134,     279,  55.59,    2.1,  00:44:56
    520,   104230,   115287,   125525,      87,     171,  55.60,    2.1,  00:44:59
    530,    74779,    94531,   126192,      77,     171,  55.57,    2.1,  00:45:02
    540,    75296,   110190,   136863,     105,     190,  55.61,    2.1,  00:45:06
    550,    82058,   103020,   115019,      83,     171,  55.63,    2.0,  00:45:09
    560,    73472,    92445,   121254,      78,     153,  55.58,    2.1,  00:45:13
    570,    76107,    85368,   101524,     101,     214,  55.60,    2.1,  00:45:17
    580,    71553,    74025,    77137,      97,     205,  55.58,    2.1,  00:45:22
    590,    70013,    75943,    79428,      94,     193,  55.61,    2.0,  00:45:27
    600,    69287,    76867,    82002,      97,     176,  55.61,    2.0,  00:45:31
    610,    65433,    71629,    78100,      67,     129,  55.59,    1.9,  00:45:36
    620,    80242,   101974,   114381,      89,     185,  55.64,    2.0,  00:45:40
    630,    64405,    84989,   115766,      66,     139,  55.62,    2.0,  00:45:44
    640,    87037,    92899,    99219,      82,     169,  55.59,    2.0,  00:45:48
    650,    61125,    77586,    90442,      83,     191,  55.64,    2.0,  00:45:52
    660,    69255,    73837,    79480,      98,     185,  55.64,    1.9,  00:45:57
    670,    66903,    74789,    85447,      91,     182,  55.66,    1.9,  00:46:02
    680,    71901,    76162,    81191,     110,     182,  55.64,    1.9,  00:46:06
    690,    72552,    93146,   124955,      94,     192,  55.64,    1.8,  00:46:10
    700,    67192,    78921,    98250,      63,     135,  55.63,    1.8,  00:46:15
    710,    75897,    77487,    78894,      97,     184,  55.64,    1.8,  00:46:19
    720,    74926,    79012,    82124,      92,     191,  55.62,    1.8,  00:46:24
    730,    57905,    82512,   112499,      94,     193,  55.89,    1.8,  00:46:29
    740,    57120,    68070,    76584,      86,     163,  55.68,    1.8,  00:46:34
    750,    59400,    72543,    82784,      86,     155,  55.72,    1.8,  00:46:39
    760,    32465,    59491,    78375,     100,     216,  55.62,    1.7,  00:46:45
    770,    69495,    76264,    81240,      82,     149,  55.62,    1.8,  00:46:50
    780,    77614,    79109,    81774,      78,     179,  55.62,    1.7,  00:46:54
    790,    74676,    82087,    87239,      87,     163,  55.62,    1.7,  00:46:59
    800,    33138,    62366,    78958,     116,     255,  55.63,    1.7,  00:47:05
    810,    33075,    50979,    86773,      80,     172,  55.66,    1.7,  00:47:13
    820,    75367,    76701,    78345,      78,     142,  55.65,    1.6,  00:47:18
    830,    51796,    70721,    85666,      64,     124,  55.65,    1.7,  00:47:23
    840,    74747,    79942,    84207,      68,     149,  55.62,    1.7,  00:47:28
    850,    33137,    59327,    81836,      69,     151,  55.71,    1.6,  00:47:34
    860,    32971,    44429,    67182,     102,     205,  55.64,    1.6,  00:47:42
    870,    77702,    89070,    96183,      74,     165,  55.65,    1.6,  00:47:47
    880,    59322,    72150,    79676,     103,     220,  55.68,    1.6,  00:47:52
    890,    33051,    61557,    81286,     110,     208,  55.66,    1.6,  00:47:58
    900,    33060,    59341,    85979,      99,     198,  55.67,    1.5,  00:48:05
    910,    69154,    83591,    91013,     103,     178,  55.64,    1.5,  00:48:09
    920,    32958,    62343,    79541,     109,     200,  55.65,    1.5,  00:48:16
    930,    33102,    58457,    79133,      69,     148,  55.66,    1.5,  00:48:22
    940,    30989,    47163,    79484,     121,     240,  55.66,    1.5,  00:48:31
    950,    30981,    64972,    89517,     103,     210,  55.62,    1.5,  00:48:37
    960,    81960,    84941,    86516,     100,     185,  55.67,    1.4,  00:48:42
    970,    32939,    50270,    84803,     105,     192,  55.72,    1.5,  00:48:50
    980,    55753,    73665,    87711,      88,     174,  55.67,    1.4,  00:48:55
    990,    32992,    48931,    59958,      62,     136,  55.89,    1.4,  00:49:02
   1000,    30956,    46470,    75397,      91,     189,  55.64,    1.4,  00:49:11
-------------------------------------------------------------------------------
min:8104202   avg:9259993   max:10383757 Time:417 second(s) [00:06:57]
-------------------------------------------------------------------------------
CPU jiffies:   user:27405   kernel:56577   total:83982 
