    720,    69571,    79483,    95390,   01:07:15
    730,    68480,    71477,    74656,   01:07:19
    740,    67740,    69279,    70598,   01:07:24
    750,    65968,    82453,    95786,   01:07:28
    760,    59981,    68680,    77905,   01:07:32
    770,    59865,    80543,    95808,   01:07:36
    780,    81952,    89706,    97335,   01:07:39
    790,    61377,    69952,    83874,   01:07:44
    800,    67583,    79821,    90126,   01:07:47
    810,    63508,    73858,    82289,   01:07:52
    820,    33173,    82530,   147181,   01:07:57
    830,    33087,    56917,    70073,   01:08:03
    840,    33022,    40906,    56658,   01:08:11
    850,    30984,    50476,    87389,   01:08:18
    860,    33103,    56048,    69710,   01:08:24
    870,    33103,    57110,    80786,   01:08:30
    880,    33124,    49496,    57950,   01:08:36
    890,    33090,    70796,    97843,   01:08:42
    900,    33055,    43237,    63554,   01:08:49
    910,    32992,    42125,    60319,   01:08:57
    920,    32702,    49007,    81278,   01:09:04
    930,    32966,    33042,    33088,   01:09:14
    940,    62886,    70521,    81343,   01:09:18
    950,    32973,    33026,    33077,   01:09:27
    960,    33043,    48579,    79613,   01:09:34
    970,    33103,    56530,    78062,   01:09:40
    980,    31060,    44802,    70254,   01:09:48
    990,    33003,    41871,    59588,   01:09:56
   1000,    32989,    68757,    91442,   01:10:01
-------------------------------------------------------------------------------
min:7906439   avg:9235278   max:10812867 Time:386 second(s) [00:06:26]
-------------------------------------------------------------------------------
 
